# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2014-10-07 13:11:53 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116650 Brazos Rv nr Rosharon, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116650
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	08116650	1969-07-11	2660	A
USGS	08116650	1969-07-12	2420	A
USGS	08116650	1969-07-13	2110	A
USGS	08116650	1969-07-14	1860	A
USGS	08116650	1969-07-15	1690	A
USGS	08116650	1969-07-16	1610	A
USGS	08116650	1969-07-17	1420	A
USGS	08116650	1969-07-18	1410	A
USGS	08116650	1969-07-19	1620	A
USGS	08116650	1969-07-20	1970	A
USGS	08116650	1969-07-21	1970	A
USGS	08116650	1969-07-22	1810	A
USGS	08116650	1969-07-23	1820	A
USGS	08116650	1969-07-24	1740	A
USGS	08116650	1969-07-25	1390	A
USGS	08116650	1969-07-26	1210	A
USGS	08116650	1969-07-27	1090	A
USGS	08116650	1969-07-28	964	A
USGS	08116650	1969-07-29	838	A
USGS	08116650	1969-07-30	741	A
USGS	08116650	1969-07-31	987	A
USGS	08116650	1969-08-01	1740	A
USGS	08116650	1969-08-02	2070	A
USGS	08116650	1969-08-03	2010	A
USGS	08116650	1969-08-04	1990	A
USGS	08116650	1969-08-05	2010	A
USGS	08116650	1969-08-06	1930	A
USGS	08116650	1969-08-07	1800	A
USGS	08116650	1969-08-08	1560	A
USGS	08116650	1969-08-09	1250	A
USGS	08116650	1969-08-10	988	A
USGS	08116650	1969-08-11	748	A
USGS	08116650	1969-08-12	644	A
USGS	08116650	1969-08-13	623	A
USGS	08116650	1969-08-14	618	A
USGS	08116650	1969-08-15	567	A
USGS	08116650	1969-08-16	578	A
USGS	08116650	1969-08-17	525	A
USGS	08116650	1969-08-18	590	A
USGS	08116650	1969-08-19	825	A
USGS	08116650	1969-08-20	970	A
USGS	08116650	1969-08-21	1180	A
USGS	08116650	1969-08-22	1340	A
USGS	08116650	1969-08-23	1050	A
USGS	08116650	1969-08-24	831	A
USGS	08116650	1969-08-25	683	A
USGS	08116650	1969-08-26	639	A
USGS	08116650	1969-08-27	695	A
USGS	08116650	1969-08-28	1140	A
USGS	08116650	1969-08-29	1410	A
USGS	08116650	1969-08-30	1390	A
USGS	08116650	1969-08-31	1290	A
USGS	08116650	1969-09-01	1450	A
USGS	08116650	1969-09-02	1610	A
USGS	08116650	1969-09-03	1870	A
USGS	08116650	1969-09-04	1880	A
USGS	08116650	1969-09-05	1520	A
USGS	08116650	1969-09-06	1550	A
USGS	08116650	1969-09-07	1500	A
USGS	08116650	1969-09-08	1270	A
USGS	08116650	1969-09-09	961	A
USGS	08116650	1969-09-10	758	A
USGS	08116650	1969-09-11	783	A
USGS	08116650	1969-09-12	680	A
USGS	08116650	1969-09-13	646	A
USGS	08116650	1969-09-14	697	A
USGS	08116650	1969-09-15	708	A
USGS	08116650	1969-09-16	689	A
USGS	08116650	1969-09-17	792	A
USGS	08116650	1969-09-18	999	A
USGS	08116650	1969-09-19	924	A
USGS	08116650	1969-09-20	1170	A
USGS	08116650	1969-09-21	1760	A
USGS	08116650	1969-09-22	1650	A
USGS	08116650	1969-09-23	1630	A
USGS	08116650	1969-09-24	2310	A
USGS	08116650	1969-09-25	3040	A
USGS	08116650	1969-09-26	3110	A
USGS	08116650	1969-09-27	2680	A
USGS	08116650	1969-09-28	2350	A
USGS	08116650	1969-09-29	2270	A
USGS	08116650	1969-09-30	2580	A
USGS	08116650	1969-10-01	2590	A
USGS	08116650	1969-10-02	2210	A
USGS	08116650	1969-10-03	1810	A
USGS	08116650	1969-10-04	1550	A
USGS	08116650	1969-10-05	1400	A
USGS	08116650	1969-10-06	1350	A
USGS	08116650	1969-10-07	1250	A
USGS	08116650	1969-10-08	1070	A
USGS	08116650	1969-10-09	939	A
USGS	08116650	1969-10-10	853	A
USGS	08116650	1969-10-11	830	A
USGS	08116650	1969-10-12	1080	A
USGS	08116650	1969-10-13	1210	A
USGS	08116650	1969-10-14	1120	A
USGS	08116650	1969-10-15	1050	A
USGS	08116650	1969-10-16	935	A
USGS	08116650	1969-10-17	982	A
USGS	08116650	1969-10-18	1050	A
USGS	08116650	1969-10-19	1090	A
USGS	08116650	1969-10-20	1390	A
USGS	08116650	1969-10-21	1280	A
USGS	08116650	1969-10-22	1200	A
USGS	08116650	1969-10-23	1070	A
USGS	08116650	1969-10-24	988	A
USGS	08116650	1969-10-25	1010	A
USGS	08116650	1969-10-26	1080	A
USGS	08116650	1969-10-27	1130	A
USGS	08116650	1969-10-28	1330	A
USGS	08116650	1969-10-29	1310	A
USGS	08116650	1969-10-30	1470	A
USGS	08116650	1969-10-31	1850	A
USGS	08116650	1969-11-01	1890	A
USGS	08116650	1969-11-02	1700	A
USGS	08116650	1969-11-03	2970	A
USGS	08116650	1969-11-04	5090	A
USGS	08116650	1969-11-05	4710	A
USGS	08116650	1969-11-06	3880	A
USGS	08116650	1969-11-07	3290	A
USGS	08116650	1969-11-08	2940	A
USGS	08116650	1969-11-09	3070	A
USGS	08116650	1969-11-10	3680	A
USGS	08116650	1969-11-11	3380	A
USGS	08116650	1969-11-12	2880	A
USGS	08116650	1969-11-13	2630	A
USGS	08116650	1969-11-14	2270	A
USGS	08116650	1969-11-15	1910	A
USGS	08116650	1969-11-16	1710	A
USGS	08116650	1969-11-17	1590	A
USGS	08116650	1969-11-18	1530	A
USGS	08116650	1969-11-19	1570	A
USGS	08116650	1969-11-20	1900	A
USGS	08116650	1969-11-21	2220	A
USGS	08116650	1969-11-22	2520	A
USGS	08116650	1969-11-23	2550	A
USGS	08116650	1969-11-24	2470	A
USGS	08116650	1969-11-25	2480	A
USGS	08116650	1969-11-26	2500	A
USGS	08116650	1969-11-27	2410	A
USGS	08116650	1969-11-28	2280	A
USGS	08116650	1969-11-29	2190	A
USGS	08116650	1969-11-30	2070	A
USGS	08116650	1969-12-01	2020	A
USGS	08116650	1969-12-02	2040	A
USGS	08116650	1969-12-03	1850	A
USGS	08116650	1969-12-04	1820	A
USGS	08116650	1969-12-05	1930	A
USGS	08116650	1969-12-06	2880	A
USGS	08116650	1969-12-07	3170	A
USGS	08116650	1969-12-08	2700	A
USGS	08116650	1969-12-09	6950	A
USGS	08116650	1969-12-10	15500	A
USGS	08116650	1969-12-11	14400	A
USGS	08116650	1969-12-12	10800	A
USGS	08116650	1969-12-13	8410	A
USGS	08116650	1969-12-14	7190	A
USGS	08116650	1969-12-15	6160	A
USGS	08116650	1969-12-16	5450	A
USGS	08116650	1969-12-17	4820	A
USGS	08116650	1969-12-18	4760	A
USGS	08116650	1969-12-19	5170	A
USGS	08116650	1969-12-20	5350	A
USGS	08116650	1969-12-21	5300	A
USGS	08116650	1969-12-22	5010	A
USGS	08116650	1969-12-23	4450	A
USGS	08116650	1969-12-24	3870	A
USGS	08116650	1969-12-25	3480	A
USGS	08116650	1969-12-26	3090	A
USGS	08116650	1969-12-27	2860	A
USGS	08116650	1969-12-28	2690	A
USGS	08116650	1969-12-29	2460	A
USGS	08116650	1969-12-30	2390	A
USGS	08116650	1969-12-31	2450	A
USGS	08116650	1970-01-01	2810	A
USGS	08116650	1970-01-02	3370	A
USGS	08116650	1970-01-03	3990	A
USGS	08116650	1970-01-04	4550	A
USGS	08116650	1970-01-05	4900	A
USGS	08116650	1970-01-06	5290	A
USGS	08116650	1970-01-07	5580	A
USGS	08116650	1970-01-08	7620	A
USGS	08116650	1970-01-09	11300	A
USGS	08116650	1970-01-10	10900	A
USGS	08116650	1970-01-11	9570	A
USGS	08116650	1970-01-12	8570	A
USGS	08116650	1970-01-13	7900	A
USGS	08116650	1970-01-14	7250	A
USGS	08116650	1970-01-15	6530	A
USGS	08116650	1970-01-16	6370	A
USGS	08116650	1970-01-17	6650	A
USGS	08116650	1970-01-18	6560	A
USGS	08116650	1970-01-19	6430	A
USGS	08116650	1970-01-20	6170	A
USGS	08116650	1970-01-21	5690	A
USGS	08116650	1970-01-22	5330	A
USGS	08116650	1970-01-23	5110	A
USGS	08116650	1970-01-24	4960	A
USGS	08116650	1970-01-25	4870	A
USGS	08116650	1970-01-26	4620	A
USGS	08116650	1970-01-27	4200	A
USGS	08116650	1970-01-28	3730	A
USGS	08116650	1970-01-29	3370	A
USGS	08116650	1970-01-30	3130	A
USGS	08116650	1970-01-31	2900	A
USGS	08116650	1970-02-01	2770	A
USGS	08116650	1970-02-02	2680	A
USGS	08116650	1970-02-03	2540	A
USGS	08116650	1970-02-04	2570	A
USGS	08116650	1970-02-05	3110	A
USGS	08116650	1970-02-06	4160	A
USGS	08116650	1970-02-07	4900	A
USGS	08116650	1970-02-08	5370	A
USGS	08116650	1970-02-09	6680	A
USGS	08116650	1970-02-10	11400	A
USGS	08116650	1970-02-11	11600	A
USGS	08116650	1970-02-12	9080	A
USGS	08116650	1970-02-13	7020	A
USGS	08116650	1970-02-14	6150	A
USGS	08116650	1970-02-15	5690	A
USGS	08116650	1970-02-16	5460	A
USGS	08116650	1970-02-17	5300	A
USGS	08116650	1970-02-18	4980	A
USGS	08116650	1970-02-19	4880	A
USGS	08116650	1970-02-20	4910	A
USGS	08116650	1970-02-21	4740	A
USGS	08116650	1970-02-22	4330	A
USGS	08116650	1970-02-23	3930	A
USGS	08116650	1970-02-24	3570	A
USGS	08116650	1970-02-25	3220	A
USGS	08116650	1970-02-26	3220	A
USGS	08116650	1970-02-27	3420	A
USGS	08116650	1970-02-28	9330	A
USGS	08116650	1970-03-01	15300	A
USGS	08116650	1970-03-02	14000	A
USGS	08116650	1970-03-03	13100	A
USGS	08116650	1970-03-04	16900	A
USGS	08116650	1970-03-05	19900	A
USGS	08116650	1970-03-06	23500	A
USGS	08116650	1970-03-07	27800	A
USGS	08116650	1970-03-08	31300	A
USGS	08116650	1970-03-09	37900	A
USGS	08116650	1970-03-10	46500	A
USGS	08116650	1970-03-11	51700	A
USGS	08116650	1970-03-12	48300	A
USGS	08116650	1970-03-13	38400	A
USGS	08116650	1970-03-14	31500	A
USGS	08116650	1970-03-15	27500	A
USGS	08116650	1970-03-16	24500	A
USGS	08116650	1970-03-17	23500	A
USGS	08116650	1970-03-18	24800	A
USGS	08116650	1970-03-19	26000	A
USGS	08116650	1970-03-20	25600	A
USGS	08116650	1970-03-21	26000	A
USGS	08116650	1970-03-22	24600	A
USGS	08116650	1970-03-23	22400	A
USGS	08116650	1970-03-24	20100	A
USGS	08116650	1970-03-25	18900	A
USGS	08116650	1970-03-26	18300	A
USGS	08116650	1970-03-27	17700	A
USGS	08116650	1970-03-28	17500	A
USGS	08116650	1970-03-29	16500	A
USGS	08116650	1970-03-30	14900	A
USGS	08116650	1970-03-31	14000	A
USGS	08116650	1970-04-01	13700	A
USGS	08116650	1970-04-02	13600	A
USGS	08116650	1970-04-03	13400	A
USGS	08116650	1970-04-04	13200	A
USGS	08116650	1970-04-05	12900	A
USGS	08116650	1970-04-06	12600	A
USGS	08116650	1970-04-07	12000	A
USGS	08116650	1970-04-08	11100	A
USGS	08116650	1970-04-09	10500	A
USGS	08116650	1970-04-10	11400	A
USGS	08116650	1970-04-11	16000	A
USGS	08116650	1970-04-12	18200	A
USGS	08116650	1970-04-13	17500	A
USGS	08116650	1970-04-14	18500	A
USGS	08116650	1970-04-15	16500	A
USGS	08116650	1970-04-16	14200	A
USGS	08116650	1970-04-17	12500	A
USGS	08116650	1970-04-18	12500	A
USGS	08116650	1970-04-19	12500	A
USGS	08116650	1970-04-20	12600	A
USGS	08116650	1970-04-21	13600	A
USGS	08116650	1970-04-22	15700	A
USGS	08116650	1970-04-23	15800	A
USGS	08116650	1970-04-24	14500	A
USGS	08116650	1970-04-25	13000	A
USGS	08116650	1970-04-26	12100	A
USGS	08116650	1970-04-27	11500	A
USGS	08116650	1970-04-28	10900	A
USGS	08116650	1970-04-29	10400	A
USGS	08116650	1970-04-30	10100	A
USGS	08116650	1970-05-01	10500	A
USGS	08116650	1970-05-02	12600	A
USGS	08116650	1970-05-03	11500	A
USGS	08116650	1970-05-04	10900	A
USGS	08116650	1970-05-05	10300	A
USGS	08116650	1970-05-06	9650	A
USGS	08116650	1970-05-07	9150	A
USGS	08116650	1970-05-08	8840	A
USGS	08116650	1970-05-09	8580	A
USGS	08116650	1970-05-10	8500	A
USGS	08116650	1970-05-11	7870	A
USGS	08116650	1970-05-12	7180	A
USGS	08116650	1970-05-13	6840	A
USGS	08116650	1970-05-14	6680	A
USGS	08116650	1970-05-15	6780	A
USGS	08116650	1970-05-16	8180	A
USGS	08116650	1970-05-17	8250	A
USGS	08116650	1970-05-18	7110	A
USGS	08116650	1970-05-19	7300	A
USGS	08116650	1970-05-20	9810	A
USGS	08116650	1970-05-21	11800	A
USGS	08116650	1970-05-22	16900	A
USGS	08116650	1970-05-23	11500	A
USGS	08116650	1970-05-24	9350	A
USGS	08116650	1970-05-25	9160	A
USGS	08116650	1970-05-26	10500	A
USGS	08116650	1970-05-27	15700	A
USGS	08116650	1970-05-28	15400	A
USGS	08116650	1970-05-29	12300	A
USGS	08116650	1970-05-30	10100	A
USGS	08116650	1970-05-31	12300	A
USGS	08116650	1970-06-01	16700	A
USGS	08116650	1970-06-02	16000	A
USGS	08116650	1970-06-03	12400	A
USGS	08116650	1970-06-04	9270	A
USGS	08116650	1970-06-05	8520	A
USGS	08116650	1970-06-06	8700	A
USGS	08116650	1970-06-07	9200	A
USGS	08116650	1970-06-08	9640	A
USGS	08116650	1970-06-09	9330	A
USGS	08116650	1970-06-10	8060	A
USGS	08116650	1970-06-11	7270	A
USGS	08116650	1970-06-12	6800	A
USGS	08116650	1970-06-13	6580	A
USGS	08116650	1970-06-14	6190	A
USGS	08116650	1970-06-15	5490	A
USGS	08116650	1970-06-16	4940	A
USGS	08116650	1970-06-17	4700	A
USGS	08116650	1970-06-18	4510	A
USGS	08116650	1970-06-19	4620	A
USGS	08116650	1970-06-20	4850	A
USGS	08116650	1970-06-21	4800	A
USGS	08116650	1970-06-22	4330	A
USGS	08116650	1970-06-23	3760	A
USGS	08116650	1970-06-24	3580	A
USGS	08116650	1970-06-25	3740	A
USGS	08116650	1970-06-26	3640	A
USGS	08116650	1970-06-27	3520	A
USGS	08116650	1970-06-28	3410	A
USGS	08116650	1970-06-29	3270	A
USGS	08116650	1970-06-30	3000	A
USGS	08116650	1970-07-01	2650	A
USGS	08116650	1970-07-02	2630	A
USGS	08116650	1970-07-03	2650	A
USGS	08116650	1970-07-04	2400	A
USGS	08116650	1970-07-05	2250	A
USGS	08116650	1970-07-06	1980	A
USGS	08116650	1970-07-07	1660	A
USGS	08116650	1970-07-08	1400	A
USGS	08116650	1970-07-09	1330	A
USGS	08116650	1970-07-10	1350	A
USGS	08116650	1970-07-11	1190	A
USGS	08116650	1970-07-12	1040	A
USGS	08116650	1970-07-13	904	A
USGS	08116650	1970-07-14	765	A
USGS	08116650	1970-07-15	849	A
USGS	08116650	1970-07-16	1200	A
USGS	08116650	1970-07-17	1290	A
USGS	08116650	1970-07-18	1000	A
USGS	08116650	1970-07-19	820	A
USGS	08116650	1970-07-20	744	A
USGS	08116650	1970-07-21	733	A
USGS	08116650	1970-07-22	791	A
USGS	08116650	1970-07-23	792	A
USGS	08116650	1970-07-24	784	A
USGS	08116650	1970-07-25	988	A
USGS	08116650	1970-07-26	1220	A
USGS	08116650	1970-07-27	1320	A
USGS	08116650	1970-07-28	1240	A
USGS	08116650	1970-07-29	948	A
USGS	08116650	1970-07-30	811	A
USGS	08116650	1970-07-31	799	A
USGS	08116650	1970-08-01	739	A
USGS	08116650	1970-08-02	642	A
USGS	08116650	1970-08-03	1120	A
USGS	08116650	1970-08-04	1780	A
USGS	08116650	1970-08-05	1300	A
USGS	08116650	1970-08-06	1030	A
USGS	08116650	1970-08-07	970	A
USGS	08116650	1970-08-08	1070	A
USGS	08116650	1970-08-09	1290	A
USGS	08116650	1970-08-10	1500	A
USGS	08116650	1970-08-11	1450	A
USGS	08116650	1970-08-12	1290	A
USGS	08116650	1970-08-13	1210	A
USGS	08116650	1970-08-14	1230	A
USGS	08116650	1970-08-15	1320	A
USGS	08116650	1970-08-16	1430	A
USGS	08116650	1970-08-17	1390	A
USGS	08116650	1970-08-18	1100	A
USGS	08116650	1970-08-19	831	A
USGS	08116650	1970-08-20	707	A
USGS	08116650	1970-08-21	571	A
USGS	08116650	1970-08-22	780	A
USGS	08116650	1970-08-23	1390	A
USGS	08116650	1970-08-24	1210	A
USGS	08116650	1970-08-25	1120	A
USGS	08116650	1970-08-26	1180	A
USGS	08116650	1970-08-27	1150	A
USGS	08116650	1970-08-28	937	A
USGS	08116650	1970-08-29	945	A
USGS	08116650	1970-08-30	928	A
USGS	08116650	1970-08-31	794	A
USGS	08116650	1970-09-01	1090	A
USGS	08116650	1970-09-02	2790	A
USGS	08116650	1970-09-03	3450	A
USGS	08116650	1970-09-04	4950	A
USGS	08116650	1970-09-05	6400	A
USGS	08116650	1970-09-06	3990	A
USGS	08116650	1970-09-07	2870	A
USGS	08116650	1970-09-08	2390	A
USGS	08116650	1970-09-09	1990	A
USGS	08116650	1970-09-10	1530	A
USGS	08116650	1970-09-11	1220	A
USGS	08116650	1970-09-12	1490	A
USGS	08116650	1970-09-13	2630	A
USGS	08116650	1970-09-14	2280	A
USGS	08116650	1970-09-15	1830	A
USGS	08116650	1970-09-16	2550	A
USGS	08116650	1970-09-17	3290	A
USGS	08116650	1970-09-18	3810	A
USGS	08116650	1970-09-19	8060	A
USGS	08116650	1970-09-20	6500	A
USGS	08116650	1970-09-21	4970	A
USGS	08116650	1970-09-22	4300	A
USGS	08116650	1970-09-23	3780	A
USGS	08116650	1970-09-24	3700	A
USGS	08116650	1970-09-25	3060	A
USGS	08116650	1970-09-26	2610	A
USGS	08116650	1970-09-27	2470	A
USGS	08116650	1970-09-28	2390	A
USGS	08116650	1970-09-29	2180	A
USGS	08116650	1970-09-30	2120	A
USGS	08116650	1970-10-01	3350	A
USGS	08116650	1970-10-02	4260	A
USGS	08116650	1970-10-03	3810	A
USGS	08116650	1970-10-04	3330	A
USGS	08116650	1970-10-05	3420	A
USGS	08116650	1970-10-06	4500	A
USGS	08116650	1970-10-07	4640	A
USGS	08116650	1970-10-08	4620	A
USGS	08116650	1970-10-09	4190	A
USGS	08116650	1970-10-10	3880	A
USGS	08116650	1970-10-11	4760	A
USGS	08116650	1970-10-12	17500	A
USGS	08116650	1970-10-13	24500	A
USGS	08116650	1970-10-14	21800	A
USGS	08116650	1970-10-15	12500	A
USGS	08116650	1970-10-16	6680	A
USGS	08116650	1970-10-17	4450	A
USGS	08116650	1970-10-18	3450	A
USGS	08116650	1970-10-19	3110	A
USGS	08116650	1970-10-20	2870	A
USGS	08116650	1970-10-21	2710	A
USGS	08116650	1970-10-22	2550	A
USGS	08116650	1970-10-23	2630	A
USGS	08116650	1970-10-24	8440	A
USGS	08116650	1970-10-25	20200	A
USGS	08116650	1970-10-26	19000	A
USGS	08116650	1970-10-27	14700	A
USGS	08116650	1970-10-28	11800	A
USGS	08116650	1970-10-29	10500	A
USGS	08116650	1970-10-30	8940	A
USGS	08116650	1970-10-31	7080	A
USGS	08116650	1970-11-01	5700	A
USGS	08116650	1970-11-02	4900	A
USGS	08116650	1970-11-03	4880	A
USGS	08116650	1970-11-04	4570	A
USGS	08116650	1970-11-05	3990	A
USGS	08116650	1970-11-06	3520	A
USGS	08116650	1970-11-07	3190	A
USGS	08116650	1970-11-08	2840	A
USGS	08116650	1970-11-09	2410	A
USGS	08116650	1970-11-10	1830	A
USGS	08116650	1970-11-11	1690	A
USGS	08116650	1970-11-12	1630	A
USGS	08116650	1970-11-13	1490	A
USGS	08116650	1970-11-14	1530	A
USGS	08116650	1970-11-15	1480	A
USGS	08116650	1970-11-16	1340	A
USGS	08116650	1970-11-17	1090	A
USGS	08116650	1970-11-18	1040	A
USGS	08116650	1970-11-19	989	A
USGS	08116650	1970-11-20	1010	A
USGS	08116650	1970-11-21	1250	A
USGS	08116650	1970-11-22	1270	A
USGS	08116650	1970-11-23	1170	A
USGS	08116650	1970-11-24	954	A
USGS	08116650	1970-11-25	987	A
USGS	08116650	1970-11-26	1180	A
USGS	08116650	1970-11-27	1170	A
USGS	08116650	1970-11-28	1140	A
USGS	08116650	1970-11-29	1120	A
USGS	08116650	1970-11-30	1030	A
USGS	08116650	1970-12-01	832	A
USGS	08116650	1970-12-02	906	A
USGS	08116650	1970-12-03	1240	A
USGS	08116650	1970-12-04	1200	A
USGS	08116650	1970-12-05	1300	A
USGS	08116650	1970-12-06	1220	A
USGS	08116650	1970-12-07	1060	A
USGS	08116650	1970-12-08	823	A
USGS	08116650	1970-12-09	787	A
USGS	08116650	1970-12-10	855	A
USGS	08116650	1970-12-11	840	A
USGS	08116650	1970-12-12	927	A
USGS	08116650	1970-12-13	943	A
USGS	08116650	1970-12-14	935	A
USGS	08116650	1970-12-15	913	A
USGS	08116650	1970-12-16	908	A
USGS	08116650	1970-12-17	887	A
USGS	08116650	1970-12-18	880	A
USGS	08116650	1970-12-19	880	A
USGS	08116650	1970-12-20	884	A
USGS	08116650	1970-12-21	858	A
USGS	08116650	1970-12-22	673	A
USGS	08116650	1970-12-23	761	A
USGS	08116650	1970-12-24	962	A
USGS	08116650	1970-12-25	1000	A
USGS	08116650	1970-12-26	1000	A
USGS	08116650	1970-12-27	962	A
USGS	08116650	1970-12-28	872	A
USGS	08116650	1970-12-29	652	A
USGS	08116650	1970-12-30	617	A
USGS	08116650	1970-12-31	650	A
USGS	08116650	1971-01-01	872	A
USGS	08116650	1971-01-02	978	A
USGS	08116650	1971-01-03	1100	A
USGS	08116650	1971-01-04	992	A
USGS	08116650	1971-01-05	799	A
USGS	08116650	1971-01-06	749	A
USGS	08116650	1971-01-07	700	A
USGS	08116650	1971-01-08	682	A
USGS	08116650	1971-01-09	786	A
USGS	08116650	1971-01-10	803	A
USGS	08116650	1971-01-11	756	A
USGS	08116650	1971-01-12	647	A
USGS	08116650	1971-01-13	646	A
USGS	08116650	1971-01-14	859	A
USGS	08116650	1971-01-15	1800	A
USGS	08116650	1971-01-16	2290	A
USGS	08116650	1971-01-17	2080	A
USGS	08116650	1971-01-18	1750	A
USGS	08116650	1971-01-19	1790	A
USGS	08116650	1971-01-20	1940	A
USGS	08116650	1971-01-21	1700	A
USGS	08116650	1971-01-22	1460	A
USGS	08116650	1971-01-23	1290	A
USGS	08116650	1971-01-24	1170	A
USGS	08116650	1971-01-25	1060	A
USGS	08116650	1971-01-26	803	A
USGS	08116650	1971-01-27	715	A
USGS	08116650	1971-01-28	707	A
USGS	08116650	1971-01-29	903	A
USGS	08116650	1971-01-30	949	A
USGS	08116650	1971-01-31	908	A
USGS	08116650	1971-02-01	768	A
USGS	08116650	1971-02-02	553	A
USGS	08116650	1971-02-03	612	A
USGS	08116650	1971-02-04	622	A
USGS	08116650	1971-02-05	623	A
USGS	08116650	1971-02-06	723	A
USGS	08116650	1971-02-07	823	A
USGS	08116650	1971-02-08	913	A
USGS	08116650	1971-02-09	777	A
USGS	08116650	1971-02-10	728	A
USGS	08116650	1971-02-11	529	A
USGS	08116650	1971-02-12	492	A
USGS	08116650	1971-02-13	619	A
USGS	08116650	1971-02-14	633	A
USGS	08116650	1971-02-15	610	A
USGS	08116650	1971-02-16	499	A
USGS	08116650	1971-02-17	485	A
USGS	08116650	1971-02-18	481	A
USGS	08116650	1971-02-19	504	A
USGS	08116650	1971-02-20	589	A
USGS	08116650	1971-02-21	586	A
USGS	08116650	1971-02-22	558	A
USGS	08116650	1971-02-23	375	A
USGS	08116650	1971-02-24	351	A
USGS	08116650	1971-02-25	343	A
USGS	08116650	1971-02-26	428	A
USGS	08116650	1971-02-27	720	A
USGS	08116650	1971-02-28	743	A
USGS	08116650	1971-03-01	963	A
USGS	08116650	1971-03-02	969	A
USGS	08116650	1971-03-03	1230	A
USGS	08116650	1971-03-04	1570	A
USGS	08116650	1971-03-05	1390	A
USGS	08116650	1971-03-06	1260	A
USGS	08116650	1971-03-07	1110	A
USGS	08116650	1971-03-08	1040	A
USGS	08116650	1971-03-09	911	A
USGS	08116650	1971-03-10	880	A
USGS	08116650	1971-03-11	661	A
USGS	08116650	1971-03-12	562	A
USGS	08116650	1971-03-13	446	A
USGS	08116650	1971-03-14	358	A
USGS	08116650	1971-03-15	228	A
USGS	08116650	1971-03-16	103	A
USGS	08116650	1971-03-17	91	A
USGS	08116650	1971-03-18	84	A
USGS	08116650	1971-03-19	90	A
USGS	08116650	1971-03-20	82	A
USGS	08116650	1971-03-21	75	A
USGS	08116650	1971-03-22	67	A
USGS	08116650	1971-03-23	122	A
USGS	08116650	1971-03-24	97	A
USGS	08116650	1971-03-25	68	A
USGS	08116650	1971-03-26	185	A
USGS	08116650	1971-03-27	106	A
USGS	08116650	1971-03-28	106	A
USGS	08116650	1971-03-29	157	A
USGS	08116650	1971-03-30	200	A
USGS	08116650	1971-03-31	234	A
USGS	08116650	1971-04-01	192	A
USGS	08116650	1971-04-02	177	A
USGS	08116650	1971-04-03	165	A
USGS	08116650	1971-04-04	150	A
USGS	08116650	1971-04-05	159	A
USGS	08116650	1971-04-06	128	A
USGS	08116650	1971-04-07	109	A
USGS	08116650	1971-04-08	135	A
USGS	08116650	1971-04-09	91	A
USGS	08116650	1971-04-10	78	A
USGS	08116650	1971-04-11	82	A
USGS	08116650	1971-04-12	90	A
USGS	08116650	1971-04-13	68	A
USGS	08116650	1971-04-14	69	A
USGS	08116650	1971-04-15	71	A
USGS	08116650	1971-04-16	131	A
USGS	08116650	1971-04-17	383	A
USGS	08116650	1971-04-18	840	A
USGS	08116650	1971-04-19	716	A
USGS	08116650	1971-04-20	598	A
USGS	08116650	1971-04-21	728	A
USGS	08116650	1971-04-22	982	A
USGS	08116650	1971-04-23	1300	A
USGS	08116650	1971-04-24	2150	A
USGS	08116650	1971-04-25	2480	A
USGS	08116650	1971-04-26	1890	A
USGS	08116650	1971-04-27	1200	A
USGS	08116650	1971-04-28	608	A
USGS	08116650	1971-04-29	292	A
USGS	08116650	1971-04-30	142	A
USGS	08116650	1971-05-01	131	A
USGS	08116650	1971-05-02	128	A
USGS	08116650	1971-05-03	173	A
USGS	08116650	1971-05-04	167	A
USGS	08116650	1971-05-05	171	A
USGS	08116650	1971-05-06	134	A
USGS	08116650	1971-05-07	160	A
USGS	08116650	1971-05-08	321	A
USGS	08116650	1971-05-09	398	A
USGS	08116650	1971-05-10	376	A
USGS	08116650	1971-05-11	347	A
USGS	08116650	1971-05-12	576	A
USGS	08116650	1971-05-13	925	A
USGS	08116650	1971-05-14	4030	A
USGS	08116650	1971-05-15	5100	A
USGS	08116650	1971-05-16	4640	A
USGS	08116650	1971-05-17	4000	A
USGS	08116650	1971-05-18	2880	A
USGS	08116650	1971-05-19	2110	A
USGS	08116650	1971-05-20	1540	A
USGS	08116650	1971-05-21	1120	A
USGS	08116650	1971-05-22	1020	A
USGS	08116650	1971-05-23	985	A
USGS	08116650	1971-05-24	682	A
USGS	08116650	1971-05-25	618	A
